D,T,O,H,L,C,V
20190507,15:10:00,165.1900000,165.2500000,165.1800000,165.1800000,82400
20190507,15:15:00,165.1900000,165.2000000,165.0400000,165.1600000,192250
20190507,15:20:00,165.1200000,165.4100000,165.1200000,165.3500000,43680
20190507,15:25:00,165.3400000,165.3500000,165.1900000,165.2000000,40360
20190507,15:30:00,165.2500000,165.3900000,165.2500000,165.3200000,28800
20190507,15:35:00,165.3200000,165.3300000,165.1900000,165.2500000,45090
20190507,15:40:00,165.2500000,165.2900000,165.1500000,165.1800000,46100
20190507,15:45:00,165.1900000,165.1900000,165.0500000,165.0700000,166830
20190507,15:50:00,165.0700000,165.1800000,165.0700000,165.1100000,105620
20190507,15:55:00,165.1100000,165.2400000,165.0900000,165.1700000,85360
20190507,16:00:00,165.2000000,165.3000000,165.0700000,165.0800000,169140
20190507,16:05:00,165.0800000,165.2000000,165.0600000,165.1400000,92550
20190507,16:10:00,165.1400000,165.2500000,165.1000000,165.1600000,124180
20190507,16:15:00,165.1400000,165.1800000,165.0800000,165.1200000,89740
20190507,16:20:00,165.1200000,165.2400000,165.1000000,165.1200000,104590
20190507,16:25:00,165.1000000,165.2500000,165.0600000,165.2500000,193450
20190507,16:30:00,165.2200000,165.2200000,165.1400000,165.1800000,60280
20190507,16:35:00,165.1500000,165.4400000,165.1100000,165.3400000,199990
20190507,16:40:00,165.3500000,165.6500000,165.3300000,165.5000000,248400
20190507,16:45:00,165.5100000,165.5100000,165.2500000,165.2900000,75570
20190507,16:50:00,165.2700000,165.4400000,165.2500000,165.3700000,267560
20190507,16:55:00,165.3700000,165.7500000,165.2400000,165.7100000,247930
20190507,17:00:00,165.7100000,165.7300000,165.5100000,165.5800000,96580
20190507,17:05:00,165.5700000,165.6400000,165.2400000,165.3500000,179850
20190507,17:10:00,165.3000000,165.4700000,165.1900000,165.2200000,200230
20190507,17:15:00,165.1900000,165.3000000,165.0000000,165.0000000,547090
20190507,17:20:00,165.0000000,165.0600000,164.7200000,165.0000000,903170
20190507,17:25:00,165.0000000,165.0900000,164.8800000,165.0200000,138950
20190507,17:30:00,165.0400000,165.2200000,165.0000000,165.1100000,156440
20190507,17:35:00,165.1200000,165.2400000,165.0200000,165.1100000,170780
20190507,17:40:00,165.1200000,165.4100000,165.0900000,165.1200000,263230
20190507,17:45:00,165.1200000,165.2000000,164.9600000,165.0800000,209890
20190507,17:50:00,165.0700000,165.1300000,164.9100000,164.9600000,205490
20190507,17:55:00,164.9500000,164.9600000,164.7300000,164.8200000,156210
20190507,18:00:00,164.8100000,164.9100000,164.6800000,164.7100000,162870
20190507,18:05:00,164.6800000,164.7200000,164.4500000,164.5400000,298970
20190507,18:10:00,164.5400000,164.8100000,164.5400000,164.8000000,120540
20190507,18:15:00,164.8000000,164.8100000,164.6400000,164.7800000,59970
20190507,18:20:00,164.7800000,164.8600000,164.5400000,164.6500000,142170
20190507,18:25:00,164.6000000,164.8400000,164.5400000,164.7000000,229370
20190507,18:30:00,164.6500000,164.9200000,164.6000000,164.8000000,191190
20190507,18:35:00,164.8500000,164.9300000,164.6000000,164.6000000,113690
20190507,18:40:00,164.6500000,165.0000000,164.5600000,164.7500000,316060
20190507,18:50:00,164.2100000,164.2100000,164.2100000,164.2100000,1550680
20190508,10:05:00,164.4900000,164.4900000,163.7200000,164.2000000,526940
20190508,10:10:00,164.2000000,164.3400000,164.1000000,164.1500000,154160
20190508,10:15:00,164.1500000,164.1900000,164.0500000,164.0700000,81710
20190508,10:20:00,164.0500000,164.1300000,163.8900000,164.0400000,197230
20190508,10:25:00,164.0200000,164.1400000,163.9000000,164.0400000,177830
20190508,10:30:00,164.0400000,164.5800000,164.0400000,164.5800000,424520
20190508,10:35:00,164.5700000,164.8600000,164.2800000,164.3500000,293260
20190508,10:40:00,164.3600000,164.4400000,164.2500000,164.3200000,122410
20190508,10:45:00,164.3300000,164.5200000,164.3200000,164.4000000,172710
20190508,10:50:00,164.4500000,165.0000000,164.4500000,164.8800000,450810
20190508,10:55:00,164.9500000,165.1600000,164.8700000,165.0300000,269890
20190508,11:00:00,165.0300000,165.1000000,164.8800000,164.8800000,113520
20190508,11:05:00,164.8900000,164.9900000,164.8800000,164.9300000,90620
20190508,11:10:00,164.8900000,164.9600000,164.8800000,164.9100000,97630
20190508,11:15:00,164.9000000,165.2000000,164.8800000,165.0800000,147730
20190508,11:20:00,165.1100000,165.4400000,165.0900000,165.1700000,304990
20190508,11:25:00,165.2100000,165.3300000,165.1300000,165.1400000,43790
20190508,11:30:00,165.1400000,165.2000000,164.9500000,165.0500000,147500
20190508,11:35:00,165.0400000,165.0400000,164.6400000,164.6400000,146780
20190508,11:40:00,164.6600000,164.9300000,164.6300000,164.7500000,113890
20190508,11:45:00,164.7200000,164.7500000,164.5300000,164.5300000,78880
20190508,11:50:00,164.5500000,164.6700000,164.3600000,164.5300000,280850
20190508,11:55:00,164.5900000,164.6500000,164.2500000,164.2500000,214520
20190508,12:00:00,164.2500000,164.4100000,164.1100000,164.1100000,205040
20190508,12:05:00,164.1000000,164.1500000,163.7100000,163.7800000,616190
20190508,12:10:00,163.7700000,163.8700000,163.5500000,163.5900000,439850
20190508,12:15:00,163.5900000,164.0300000,163.5700000,163.9500000,212020
20190508,12:20:00,163.9400000,164.0900000,163.8400000,164.0600000,131070
20190508,12:25:00,164.0200000,164.3600000,164.0200000,164.1700000,256800
20190508,12:30:00,164.1900000,164.1900000,163.7500000,163.9000000,92410
20190508,12:35:00,163.8800000,164.0700000,163.8200000,163.9100000,63780
20190508,12:40:00,163.8900000,164.0400000,163.8900000,163.9800000,54690
20190508,12:45:00,163.9800000,164.0300000,163.9000000,163.9500000,33880
20190508,12:50:00,163.9200000,164.0500000,163.6200000,163.6900000,242080
20190508,12:55:00,163.6900000,163.7800000,163.6200000,163.6400000,93970
20190508,13:00:00,163.6400000,163.9000000,163.6300000,163.8100000,73760
20190508,13:05:00,163.8100000,163.9700000,163.7600000,163.9000000,102250
20190508,13:10:00,163.9000000,163.9400000,163.8200000,163.9100000,146020
20190508,13:15:00,163.8700000,163.8900000,163.7700000,163.8700000,66890
20190508,13:20:00,163.8700000,163.9400000,163.8300000,163.8900000,31940
20190508,13:25:00,163.8600000,164.0300000,163.8500000,164.0100000,73960
20190508,13:30:00,163.9900000,164.1500000,163.9200000,164.0400000,92710
20190508,13:35:00,164.0400000,164.1700000,164.0000000,164.1000000,51240
20190508,13:40:00,164.1100000,164.2800000,164.0400000,164.2700000,104310
20190508,13:45:00,164.2600000,164.2600000,164.1600000,164.2100000,56180
20190508,13:50:00,164.2000000,164.2400000,164.1400000,164.1400000,58880
20190508,13:55:00,164.1400000,164.3100000,164.1400000,164.2100000,108100
20190508,14:00:00,164.2400000,164.2400000,164.1200000,164.1900000,38910
20190508,14:05:00,164.1800000,164.2000000,164.1000000,164.1500000,53830
20190508,14:10:00,164.1400000,164.1400000,164.0000000,164.0400000,109000
20190508,14:15:00,164.0400000,164.1100000,164.0100000,164.0500000,47460
20190508,14:20:00,164.0800000,164.2700000,164.0700000,164.1400000,154780
20190508,14:25:00,164.1100000,164.3200000,164.1000000,164.2700000,639440
20190508,14:30:00,164.2800000,164.4000000,164.2800000,164.3000000,128210
20190508,14:35:00,164.3000000,164.3000000,164.1600000,164.1700000,77940
20190508,14:40:00,164.1700000,164.1900000,164.0900000,164.1000000,54200
20190508,14:45:00,164.1300000,164.1300000,164.0200000,164.0500000,118710
20190508,14:50:00,164.0500000,164.0500000,163.8500000,163.8500000,201880
20190508,14:55:00,163.8400000,164.0400000,163.8400000,164.0400000,42620
20190508,15:00:00,164.0400000,164.0900000,163.8500000,164.0300000,98610
20190508,15:05:00,164.0500000,164.1000000,163.9900000,164.0200000,46880
20190508,15:10:00,164.0200000,164.0400000,163.8900000,163.8900000,45790
20190508,15:15:00,163.8900000,163.9600000,163.8500000,163.8600000,55730
20190508,15:20:00,163.8800000,164.1700000,163.8800000,164.1400000,69760
20190508,15:25:00,164.1400000,164.2200000,164.0500000,164.1700000,52680
20190508,15:30:00,164.1900000,164.2300000,164.1000000,164.1000000,38370
20190508,15:35:00,164.1100000,164.1100000,163.9800000,164.0000000,110290
20190508,15:40:00,163.9700000,164.0400000,163.8700000,163.8700000,62530
20190508,15:45:00,163.8700000,164.0000000,163.8300000,163.9200000,57810
20190508,15:50:00,163.9200000,164.4000000,163.8800000,164.3300000,265020
20190508,15:55:00,164.3800000,164.6100000,164.1900000,164.2700000,293100
20190508,16:00:00,164.2500000,164.5300000,164.2300000,164.2300000,72250
20190508,16:05:00,164.2300000,164.2600000,164.1700000,164.1800000,81740
20190508,16:10:00,164.2100000,164.2700000,164.1600000,164.2300000,54440
20190508,16:15:00,164.2300000,164.2800000,164.1800000,164.1800000,64390
20190508,16:20:00,164.2500000,164.2800000,164.1700000,164.2300000,38820
20190508,16:25:00,164.2600000,164.7100000,164.2600000,164.6000000,187910
20190508,16:30:00,164.5800000,164.6000000,164.4100000,164.5300000,65890
20190508,16:35:00,164.5300000,164.5600000,164.2200000,164.2900000,164050
20190508,16:40:00,164.2900000,164.3500000,164.2700000,164.3300000,56930
20190508,16:45:00,164.3000000,164.4500000,164.2400000,164.3500000,134950
20190508,16:50:00,164.3600000,164.7000000,164.3600000,164.4600000,271020
20190508,16:55:00,164.5000000,164.5100000,164.3300000,164.3800000,84230
20190508,17:00:00,164.4000000,164.4300000,164.2300000,164.2700000,120880
20190508,17:05:00,164.3600000,164.5900000,164.3000000,164.4300000,129040
20190508,17:10:00,164.4300000,164.6100000,164.4300000,164.5200000,93750
20190508,17:15:00,164.5000000,164.5000000,164.2900000,164.2900000,84380
20190508,17:20:00,164.2900000,164.3600000,164.1400000,164.2800000,132990
20190508,17:25:00,164.2500000,164.3300000,164.1200000,164.2200000,123820
20190508,17:30:00,164.2200000,164.2500000,164.0600000,164.1600000,147170
20190508,17:35:00,164.1900000,164.5300000,164.1900000,164.3800000,194770
20190508,17:40:00,164.3400000,164.3600000,164.1900000,164.1900000,90140
20190508,17:45:00,164.2100000,164.4700000,164.1700000,164.4300000,85940
20190508,17:50:00,164.4600000,164.5500000,164.4300000,164.5500000,123320
20190508,17:55:00,164.5600000,164.6400000,164.5100000,164.6400000,135890
20190508,18:00:00,164.6400000,164.8100000,164.4900000,164.7600000,259760
20190508,18:05:00,164.8000000,164.8400000,164.5500000,164.6000000,121440
20190508,18:10:00,164.5800000,164.7800000,164.5800000,164.7200000,78460
20190508,18:15:00,164.7200000,164.8400000,164.6600000,164.7900000,191160
20190508,18:20:00,164.7900000,164.8100000,164.5100000,164.5100000,108340
20190508,18:25:00,164.5000000,164.5400000,164.3800000,164.4500000,220700
20190508,18:30:00,164.4300000,164.5300000,164.2500000,164.2700000,270940
20190508,18:35:00,164.2700000,164.5100000,164.2500000,164.5100000,274180
20190508,18:40:00,164.5000000,164.5100000,164.2500000,164.3300000,226810
20190508,18:50:00,163.5700000,163.5700000,163.5700000,163.5700000,2450170
20190510,10:05:00,163.6100000,164.0000000,163.5100000,163.7900000,652690
20190510,10:10:00,163.8000000,164.4000000,163.7500000,164.2400000,346710
20190510,10:15:00,164.2600000,164.9000000,164.2500000,164.7000000,536910
20190510,10:20:00,164.7100000,164.7500000,164.1400000,164.1500000,368800
20190510,10:25:00,164.1500000,164.3100000,164.0600000,164.2500000,143180
20190510,10:30:00,164.2100000,164.2100000,164.0300000,164.0500000,173440
20190510,10:35:00,164.0200000,164.1300000,163.9000000,163.9700000,182140
20190510,10:40:00,163.9300000,164.0300000,163.8500000,163.9300000,78750
20190510,10:45:00,163.9000000,163.9500000,163.7300000,163.8500000,130000
20190510,10:50:00,163.9200000,164.0000000,163.7700000,163.8600000,80700
20190510,10:55:00,163.8400000,164.0900000,163.8300000,164.0800000,69070
20190510,11:00:00,164.0400000,164.0900000,163.8200000,163.9200000,115470
20190510,11:05:00,163.9500000,164.1600000,163.9100000,163.9300000,232310
20190510,11:10:00,163.9300000,163.9700000,163.8000000,163.8800000,136100
20190510,11:15:00,163.8400000,163.8500000,163.6000000,163.6400000,246690
20190510,11:20:00,163.6500000,163.6800000,163.4000000,163.4400000,366490
20190510,11:25:00,163.4100000,163.7400000,163.2700000,163.6400000,236780
20190510,11:30:00,163.6500000,163.7600000,163.5900000,163.6500000,82300
20190510,11:35:00,163.6700000,163.7900000,163.5500000,163.6600000,66970
20190510,11:40:00,163.6600000,163.7100000,163.6000000,163.6600000,24240
20190510,11:45:00,163.6600000,163.7200000,163.5600000,163.7000000,51220
20190510,11:50:00,163.6800000,163.6800000,163.5000000,163.5000000,52220
20190510,11:55:00,163.5000000,163.7000000,163.4700000,163.6800000,85720
20190510,12:00:00,163.6500000,163.6500000,163.4400000,163.4900000,115880
20190510,12:05:00,163.4900000,163.5800000,163.4300000,163.5500000,45990
20190510,12:10:00,163.5200000,163.7000000,163.5200000,163.6700000,78390
20190510,12:15:00,163.6700000,163.6700000,163.5300000,163.5700000,46640
20190510,12:20:00,163.5700000,163.5800000,163.2000000,163.3300000,334490
20190510,12:25:00,163.3200000,163.7200000,163.2600000,163.6100000,513320
20190510,12:30:00,163.6000000,163.6200000,163.5300000,163.6100000,87870
20190510,12:35:00,163.5600000,163.7500000,163.5400000,163.6700000,69150
20190510,12:40:00,163.6600000,163.7500000,163.6100000,163.6300000,87330
20190510,12:45:00,163.6500000,163.7500000,163.6100000,163.6400000,42890
20190510,12:50:00,163.6300000,163.6400000,163.4500000,163.5000000,173200
20190510,12:55:00,163.4400000,163.7000000,163.3800000,163.6300000,191100
20190510,13:00:00,163.5900000,163.7300000,163.5100000,163.5800000,69390
20190510,13:05:00,163.5900000,163.8200000,163.5500000,163.7000000,133130
20190510,13:10:00,163.7700000,163.9500000,163.7700000,163.8600000,181720
20190510,13:15:00,163.8400000,163.8600000,163.7200000,163.7800000,36970
20190510,13:20:00,163.7700000,163.8600000,163.7100000,163.7600000,44860
20190510,13:25:00,163.7400000,163.8300000,163.7300000,163.8200000,36450
20190510,13:30:00,163.8200000,163.8800000,163.7600000,163.7900000,25870
20190510,13:35:00,163.8100000,163.8200000,163.6800000,163.6900000,33380
20190510,13:40:00,163.6700000,163.8800000,163.6700000,163.8800000,26110
20190510,13:45:00,163.8500000,163.8800000,163.8200000,163.8700000,15170
20190510,13:50:00,163.8300000,163.9200000,163.8000000,163.8700000,39370
20190510,13:55:00,163.8400000,163.9200000,163.6800000,163.6800000,71140
20190510,14:00:00,163.6700000,163.7400000,163.3000000,163.4400000,227150
20190510,14:05:00,163.4600000,163.4900000,163.4000000,163.4600000,27060
20190510,14:10:00,163.4400000,163.5400000,163.3700000,163.4300000,71590
20190510,14:15:00,163.4600000,163.5400000,163.3800000,163.4300000,86320
20190510,14:20:00,163.4100000,163.7400000,163.4100000,163.7400000,82500
20190510,14:25:00,163.7000000,163.7300000,163.3900000,163.5200000,88480
20190510,14:30:00,163.5400000,163.7400000,163.5400000,163.6700000,47440
20190510,14:35:00,163.6700000,163.8100000,163.6200000,163.6600000,63300
20190510,14:40:00,163.6900000,163.7400000,163.5600000,163.6700000,116740
20190510,14:45:00,163.5700000,163.7600000,163.5500000,163.7000000,50410
20190510,14:50:00,163.7400000,163.8200000,163.6800000,163.7400000,56220
20190510,14:55:00,163.7300000,163.7300000,163.6000000,163.6900000,24120
20190510,15:00:00,163.7100000,163.7700000,163.6600000,163.7600000,59220
20190510,15:05:00,163.7500000,163.7600000,163.6000000,163.6500000,19050
20190510,15:10:00,163.6400000,163.6400000,163.4300000,163.5700000,128190
20190510,15:15:00,163.6200000,163.7500000,163.5700000,163.7500000,60690
20190510,15:20:00,163.7700000,163.9000000,163.6900000,163.9000000,130540
20190510,15:25:00,163.8800000,163.9000000,163.7600000,163.7700000,95790
20190510,15:30:00,163.8100000,163.8100000,163.6200000,163.6700000,36120
20190510,15:35:00,163.6900000,163.8800000,163.6000000,163.8800000,105050
20190510,15:40:00,163.8800000,163.8800000,163.7300000,163.7800000,83320
20190510,15:45:00,163.8300000,163.8400000,163.7200000,163.7200000,46370
20190510,15:50:00,163.7300000,163.8800000,163.7200000,163.7700000,31380
20190510,15:55:00,163.7800000,163.7800000,163.6600000,163.6800000,44690
20190510,16:00:00,163.7000000,163.8700000,163.6700000,163.8100000,95040
20190510,16:05:00,163.8500000,163.9000000,163.7600000,163.7700000,97990
20190510,16:10:00,163.8500000,163.8700000,163.7900000,163.8200000,36910
20190510,16:15:00,163.8200000,163.8400000,163.7600000,163.8100000,59070
20190510,16:20:00,163.8300000,163.8400000,163.7500000,163.8100000,55890
20190510,16:25:00,163.8100000,163.8300000,163.6800000,163.7500000,84270
20190510,16:30:00,163.7300000,163.8000000,163.6800000,163.7800000,108340
20190510,16:35:00,163.8100000,163.8900000,163.7500000,163.7500000,81080
20190510,16:40:00,163.7900000,163.8600000,163.7400000,163.8200000,78950
20190510,16:45:00,163.7800000,163.9000000,163.6500000,163.6500000,224700
20190510,16:50:00,163.6800000,163.6800000,163.3500000,163.3900000,138400
20190510,16:55:00,163.3900000,163.4700000,163.1500000,163.1600000,321130
20190510,17:00:00,163.1800000,163.3500000,163.1500000,163.2700000,99180
20190510,17:05:00,163.3000000,163.3000000,162.9700000,163.0500000,440020
20190510,17:10:00,163.0500000,163.1700000,162.8700000,163.1100000,118860
20190510,17:15:00,163.1300000,163.2200000,163.0500000,163.0700000,124420
20190510,17:20:00,163.0700000,163.0800000,162.8700000,162.9500000,246210
